Date,BLH,WindSpeed,VentilationCoefficient,PM25,PM10,Toluene,Benzene,Ozone,AdjustedPM25,AdjustedPM10,AdjustedToluene,AdjustedBenzene,AdjustedOzone
11-Mar-2024 01:00:00,29.3420774813676,2.30065182868197,67.5059042148364,80,321,2.1,0.4,29.1,1.18508152628252,4.75513962420862,0.0311083900649162,0.00592540763141261,0.431073405185267
11-Mar-2024 02:00:00,18.6991939458821,0.942617041104211,17.6261788683012,87.5,325.5,1.725,0.4,23.975,4.96420697042621,18.4668499299855,0.0978657945598311,0.0226935175790913,1.36019270989678
11-Mar-2024 03:00:00,44.1750726449964,1.11075690449075,49.0677669468102,97.25,303.5,1.625,0.4,31.45,1.98195283892621,6.18532325567202,0.0331174638895125,0.00815199111126461,0.64095030112318
11-Mar-2024 04:00:00,168.537585768305,1.46286111688055,246.547080953374,58.5,191.25,1.325,0.4,32.85,0.237277195794759,0.775713909329021,0.00537422708424027,0.00162240817637442,0.133240271484749
11-Mar-2024 05:00:00,382.652289966454,1.91188153999866,731.585849425076,57.25,177.75,1.125,0.4,22.2,0.0782546573925541,0.242965333651118,0.0015377552762729,0.000546757431563697,0.0303450374517852
11-Mar-2024 06:00:00,637.243472492471,1.97261976273354,1257.0390675116,58.75,195.5,0.975,0.4,10.075,0.0467368131336602,0.15552420370435,0.000775632217962871,0.000318208089420665,0.008014866252283
11-Mar-2024 07:00:00,882.951618366825,1.70297089373308,1503.64090665322,63,228,1.25,0.4,6.3,0.0418983014636284,0.151631948154084,0.000831315505230721,0.000266020961673831,0.00418983014636284
11-Mar-2024 08:00:00,1103.26768777463,1.42219456832779,1569.06131296464,74.75,283.25,1.675,0.4,7.875,0.0476399484088769,0.180521944974105,0.00106751723859356,0.000254929489813388,0.00501892433070108
11-Mar-2024 09:00:00,1347.21598676516,1.25916591273499,1696.36844762632,85.75,313,1.55,0.4,37.075,0.0505491599540108,0.184511802514348,0.000913716593920895,0.000235797830689263,0.0218555114320111
11-Mar-2024 10:00:00,2051.57375145613,1.9616234818946,4024.41524569494,70,273.5,1.4,0.4,105.45,0.0173938313336034,0.0679601838534363,0.000347876626672069,9.93933219063053e-05,0.0262025644875497
11-Mar-2024 11:00:00,1816.84369804752,1.6566634646126,3009.89857546696,71,289,1.25,0.4,158.875,0.0235888347131381,0.0960165243957312,0.000415296385794685,0.000132894843454299,0.0527841706345045
11-Mar-2024 12:00:00,80.293834879596,1.17236449216318,94.1336409524518,43.75,168.25,1.025,0.4,183.15,0.464764770143107,1.78735251603606,0.0108887746147814,0.00424927789845126,1.94563811775337
11-Mar-2024 13:00:00,71.1593915302428,2.8826595718712,205.128301123185,34,139,0.9,0.3,197.2,0.165749922433093,0.677624682888232,0.00438749794675833,0.00146249931558611,0.961349550111937
11-Mar-2024 15:00:00,190.82897963003,3.76756814152727,718.961184134257,31,151,1,0.3,199.2,0.0431177658600984,0.210025246608866,0.0013908956729064,0.00041726870187192,0.277066418042955
11-Mar-2024 16:00:00,197.281751537371,3.46497325207571,683.575992199637,33,153.5,1.1,0.3,134.65,0.0482755397740218,0.224554404706435,0.00160918465913406,0.000438868543400198,0.196978831229456
11-Mar-2024 17:00:00,139.709617766675,2.84067505250614,396.869625784964,35.75,153.75,1.325,0.3,104.55,0.0900799599598747,0.387406820806454,0.00333862788662473,0.000755915747915032,0.263436638148389
11-Mar-2024 18:00:00,103.42325106695,2.54767870527156,263.489214373222,38.5,152,1.375,0.25,74.425,0.146116037772484,0.576873707569289,0.00521842992044587,0.000948805440081067,0.282459379512134
11-Mar-2024 19:00:00,83.8973308797999,2.33438605269442,195.848759064094,44,184.5,1.575,0.3,48.975,0.224663154417029,0.942053454316861,0.0080419197319732,0.00153179423466156,0.2500654088085
11-Mar-2024 20:00:00,70.153764739488,2.19281541539752,153.83425676892,60,244.25,1.625,0.35,38.475,0.3900301614232,1.58774778212694,0.0105633168718783,0.00227517594163533,0.250106841012627
11-Mar-2024 21:00:00,56.9130119945539,2.1431629561051,121.973859027093,74,267.75,1.325,0.3,39.975,0.606687372116044,2.19514248491988,0.0108629833520778,0.00245954340047045,0.327734158112687
11-Mar-2024 22:00:00,40.6553788773558,1.5897234691652,64.6308099491356,75.5,262,1.175,0.3,43.775,1.16817350826051,4.05379416111594,0.0181801837378291,0.00464174903944573,0.677308547339123
11-Mar-2024 23:00:00,39.3145431563498,1.49748339155679,58.8728754232764,60.75,224.75,1,0.3,39,1.03188437057351,3.81754752734808,0.0169857509559425,0.00509572528678275,0.662444287281757
12-Mar-2024 00:00:00,54.3989450176673,2.05625401401344,111.858049050675,58.5,212,0.875,0.3,43.1,0.522984268870074,1.89525923077702,0.0078224142779712,0.00268197060959013,0.385309777577781
12-Mar-2024 01:00:00,67.8073022277276,2.30646912489154,156.395449030443,52,185,0.9,0.4,40.2,0.332490493312743,1.18289887043956,0.00575464315348978,0.00255761917932879,0.257040727522543
12-Mar-2024 02:00:00,80.4614393447218,2.8146779597862,226.473039936263,52.25,186.25,0.875,0.4,30.2,0.230711788099391,0.822393694421273,0.00386359453754961,0.00176621464573696,0.133349205753141
12-Mar-2024 03:00:00,129.06673423119,2.24311724977379,289.511817925952,54,194.25,0.9,0.4,16.825,0.186520883281564,0.67095706624896,0.00310868138802607,0.00138163617245603,0.0581150715039318
12-Mar-2024 04:00:00,215.383033770953,2.40966182489103,519.000274207081,56.75,211,0.95,0.4,4.5,0.109344836256015,0.406550844934257,0.00183044219283196,0.000770712502245038,0.00867051565025667
12-Mar-2024 05:00:00,370.165757314585,2.72749326176022,1009.6246088099,57.25,224.5,1.1,0.4,5.05,0.0567042438352248,0.222359873205379,0.0010895138553493,0.000396186856490654,0.0050018590631945
12-Mar-2024 06:00:00,591.487453513141,2.95983448404713,1750.70496178942,59,228.25,1.425,0.5,4.975,0.033700709878434,0.130376051351738,0.000813957823335058,0.000285599236257915,0.00284171240076626
12-Mar-2024 07:00:00,852.699012411626,3.10661718148976,2649.00940259731,56.75,241.25,1.775,0.525,5.4,0.021423102516872,0.0910717794219449,0.000670061796783221,0.000198187292006305,0.00203849786063628
12-Mar-2024 08:00:00,1276.98971587747,3.16250325111448,4038.48412810225,75,307.75,2.425,0.5,10.65,0.0185713246903966,0.0762043356462606,0.000600472831656156,0.00012380883126931,0.00263712810603631
12-Mar-2024 09:00:00,1492.86426695944,3.08076311657344,4599.16117169909,90,349.25,1.775,0.45,36.7,0.0195687858372554,0.0759377605962383,0.000385939942901426,9.7843929186277e-05,0.00797971600252526
12-Mar-2024 10:00:00,1659.12789636418,3.19329774866447,5298.08937620616,70,276.75,1.35,0.35,64.25,0.0132123101422886,0.0522358118839766,0.000254808838458422,6.60615507114429e-05,0.0121270132377434
12-Mar-2024 11:00:00,1326.349230857,2.97150745782432,3941.25663117114,61.75,241.5,1.325,0.3,88.725,0.0156675917806578,0.0612748731178763,0.000336187192054601,7.61178548048153e-05,0.0225118555585241
12-Mar-2024 12:00:00,293.486714519554,2.27188564789415,666.768254564581,54.5,218.75,1.25,0.3,103.2,0.0817375446819826,0.328075007324472,0.00187471432756841,0.000449931438616418,0.154776414884048
12-Mar-2024 13:00:00,103.088042136699,2.39209318473287,246.596203022652,48.75,179,1.2,0.275,98,0.197691608396427,0.725883033906881,0.00486625497591205,0.00111518343197985,0.397410823032818
12-Mar-2024 14:00:00,76.6065366468297,2.39531662639606,183.49691092077,33,137.5,1.175,0.2,100.45,0.179839539719819,0.749331415499247,0.00640337755062993,0.00108993660436254,0.547420659541086
12-Mar-2024 15:00:00,74.4276786001947,2.43573193664102,181.285873736548,23.75,123.75,1.1,0.2,97.95,0.131008553013427,0.682623513069964,0.0060677645606219,0.00110322992011307,0.540306853375377
12-Mar-2024 16:00:00,73.5896562745661,2.39263388173499,176.073104947759,24.5,129.75,1.1,0.2,86.725,0.139146748205918,0.736909819580322,0.00624740502149021,0.00113589182208913,0.492551091353398
12-Mar-2024 17:00:00,61.3545303203859,2.23441001427929,137.091176969273,30.5,130.25,1.325,0.2,70.475,0.222479671371092,0.950097612986385,0.00966510047759662,0.00145888309095798,0.514073929176319
12-Mar-2024 18:00:00,45.7673150636911,2.82392937588774,129.243665463867,35.75,156.25,1.55,0.275,41.4,0.276609301289082,1.20895673640333,0.011992850825121,0.00212776385606986,0.320325176877426
12-Mar-2024 19:00:00,33.7835958072001,2.82130880827398,95.3139564260215,46.75,182.75,2.2,0.3,27.475,0.490484308415896,1.91734775108032,0.0230816145136892,0.00314749288823035,0.288257890347096
12-Mar-2024 20:00:00,28.5040551557386,2.56145484139435,73.0118500780382,65,207.25,2.65,0.4,31.5,0.890266442098444,2.83858030961388,0.0362954780240135,0.00547856272060581,0.431436814247707
12-Mar-2024 21:00:00,29.0906707836789,2.25267943580574,65.5319558481883,41.25,158,2.075,0.4,28.375,0.629463892326974,2.41103745424635,0.0316639412503872,0.00610389228923127,0.432994859267343
12-Mar-2024 22:00:00,43.169445854242,1.93001438287048,83.3176513992356,41.25,157,2.1,0.4,29.3,0.495093168221236,1.88435460389658,0.0252047431094447,0.00480090344941804,0.351666177669872
12-Mar-2024 23:00:00,44.8454905054996,1.90884865494866,85.6032542319358,37.5,142.75,2.275,0.325,35.15,0.438067458258029,1.66757679110223,0.0265760924676538,0.00379658463823625,0.410615230873859
13-Mar-2024 00:00:00,39.3983453889127,2.00282142788222,78.907850368019,36.5,139.25,2.025,0.375,33.35,0.462564875735017,1.76471668345482,0.0256628458455728,0.00475237886029127,0.42264489330857
13-Mar-2024 01:00:00,33.4483868769485,2.0026084529028,66.9840222957402,29,140,1.4,0.3,33.6,0.432939065258914,2.09005065987062,0.0209005065987062,0.00447867998543704,0.501612158368949
13-Mar-2024 02:00:00,33.9512002723254,1.76401366717237,59.8903812972882,31.5,146,1.25,0.325,25.675,0.52596091922738,2.43778711768881,0.0208714650487056,0.00542658091266345,0.428699892100412
13-Mar-2024 03:00:00,69.1481379487336,0.842711835679383,58.2719542645885,40.75,168.75,1.35,0.275,7.35,0.699307248474478,2.89590424981762,0.023167233998541,0.00471925137007316,0.126132718436501
13-Mar-2024 04:00:00,150.101094604472,0.634950915451978,95.3068274294535,44,179,1.65,0.275,5.25,0.461666820591305,1.87814456558736,0.0173125057721739,0.00288541762869566,0.0550852456387353
13-Mar-2024 05:00:00,312.509821311326,0.583226168474241,182.263905693975,39,172.75,1.775,0.35,5.15,0.213975443198731,0.947801482373868,0.00973862594045509,0.00192029243896297,0.0282557316018838
13-Mar-2024 06:00:00,542.463147463859,1.13277879947199,614.490752941907,45.25,196.5,1.525,0.3,4.825,0.0736382114512924,0.319776984534342,0.00248172977819273,0.000488209136693651,0.00785203028182289
13-Mar-2024 07:00:00,1339.6737858345,1.53206025380311,2052.46096033898,59.25,235.5,1.55,0.325,5.8,0.0288677841600526,0.114740306661475,0.000755190978026694,0.000158346495392694,0.00282587591777731
13-Mar-2024 08:00:00,2284.54395798093,1.69921143814293,3881.92322434152,73.5,306,1.6,0.375,7.275,0.0189339138752461,0.0788269067459225,0.000412166832658418,9.66016014043168e-05,0.00187407106724375
13-Mar-2024 09:00:00,2531.84434627398,2.22504708729117,5633.47288815152,73,318.75,1.325,0.325,17.075,0.0129582588661313,0.0565814385421831,0.000235201273940055,5.76908785135985e-05,0.00303099000190675
13-Mar-2024 10:00:00,1478.70168965631,2.27166342649019,3359.11254708148,61.5,253,1.275,0.4,36.8,0.0183084070980097,0.0753175121267715,0.000379564537397762,0.00011907907055616,0.0109552744911668
13-Mar-2024 11:00:00,111.30066092786,1.93796184307219,215.696433986909,65.25,244.25,1.225,0.375,78.5,0.302508478206738,1.13237847972407,0.00567927794334489,0.00173855447245252,0.36393740290006
13-Mar-2024 12:00:00,333.627983917171,4.76734439773249,1590.51950005431,41.25,166.75,1.125,0.3,101.85,0.0259349225197122,0.104839959519079,0.000707316068719424,0.00018861761832518,0.0640356814213985
13-Mar-2024 13:00:00,309.492940939062,4.81284719038137,1489.54223124143,30.25,114.5,0.95,0.3,109.65,0.0203082526735671,0.076869253921436,0.000637779836029382,0.00020140415874612,0.073613220021707
13-Mar-2024 14:00:00,243.708188377205,4.15169342198879,1011.80168257045,28,94.25,0.875,0.25,104.925,0.0276734072322028,0.0931506654155399,0.000864793976006339,0.000247083993144668,0.103701151922817
13-Mar-2024 15:00:00,217.142880654773,3.45221792206451,749.624544245122,18.5,94.75,0.9,0.2,100,0.0246790211740327,0.126396608445384,0.00120060103008808,0.000266800228908462,0.133400114454231
13-Mar-2024 16:00:00,208.176041770545,2.99437770730602,623.357698672929,21.5,113.75,1.2,0.25,80.675,0.034490630412958,0.182479498115068,0.00192505844165347,0.000401053842011139,0.129420074816995
13-Mar-2024 17:00:00,177.504424652533,2.54119313710064,451.073025732013,32.5,138.5,1.175,0.275,58.4,0.0720504178835747,0.307045626980772,0.00260489972348308,0.000609657382091786,0.129469058596946
13-Mar-2024 18:00:00,135.603308371094,2.26909755964527,307.697136104675,28.25,125,1.25,0.225,41.375,0.0918110592696244,0.406243625086834,0.00406243625086834,0.0007312385251563,0.134466639903742
13-Mar-2024 19:00:00,104.847889020519,2.1324243586288,223.580192498163,38.25,154.75,1.475,0.2,27.575,0.17107955571831,0.69214539208911,0.0065971854819479,0.000894533624670902,0.123333823501501
13-Mar-2024 20:00:00,84.9029576705543,2.09970198478904,178.270908735323,39,161.75,1.55,0.2,27.775,0.218768167373303,0.907326950580302,0.00869463229304153,0.00112188803781181,0.155802201251115
13-Mar-2024 21:00:00,67.5558955300389,2.11381696117439,142.800797798722,56,161.75,1.625,0.2,25.275,0.392154671845267,1.13269675305307,0.01137948824551,0.00140055239944738,0.176994809480163
13-Mar-2024 22:00:00,14.2576756200497,1.16707552688895,16.6397842864812,91.25,178.25,1.9,0.275,15.65,5.48384512857748,10.7122782922623,0.114184172540244,0.0165266565518774,0.940517000134111
13-Mar-2024 23:00:00,12.4978287362292,0.820352714544786,10.2526277296814,43.5,191.5,2.075,0.2,12.225,4.24281473461356,18.6781384293907,0.202387139639613,0.0195071941821313,1.19237724438278
14-Mar-2024 00:00:00,14.006268922361,0.927433815008687,12.9898874207028,44,195.5,1.925,0.3,5.25,3.38725029516994,15.0501689251301,0.148192200413685,0.0230948883761587,0.404160546582777
14-Mar-2024 01:00:00,27.2470216672955,1.35011358609941,36.7865741337607,53,262,2.4,0.4,4.5,1.44074302236694,7.12216362000263,0.065241193465673,0.0108735322442788,0.122327237748137
14-Mar-2024 02:00:00,45.7673150636911,2.47857878576724,113.43789619839,55.75,272,2.7,0.45,6.425,0.491458338600528,2.39778776859809,0.0238015697618193,0.00396692829363655,0.0566389206369218
14-Mar-2024 03:00:00,102.585228741321,1.84227947259095,188.990661101183,65.25,304,2.85,0.55,5.575,0.34525515504211,1.60854509015788,0.0150801102202301,0.00291019670916721,0.0294988120974677
14-Mar-2024 04:00:00,225.606906143624,2.21024035062469,498.645487338233,69,305.25,2.975,0.575,8.15,0.138374861002596,0.612158352478878,0.00596616248525687,0.0011531238416883,0.0163442770604516
14-Mar-2024 05:00:00,387.261412757412,2.52630457389504,978.340278342104,71.25,292.25,2.7,0.6,13.85,0.0728274216827097,0.298720196305571,0.00275977597955532,0.000613283551012292,0.0141566286358671
14-Mar-2024 06:00:00,660.372888679825,2.7788787559933,1835.09619138629,75,287.25,1.85,0.5,16.1,0.0408697921951124,0.15653130410728,0.00100812154081277,0.000272465281300749,0.00877338205788412
14-Mar-2024 07:00:00,1954.11175498551,2.81257412773211,5496.08416476942,68,274,1.625,0.5,12.85,0.0123724451739455,0.0498536761420747,0.000295665050112669,9.0973861573129e-05,0.00233802824242942
14-Mar-2024 08:00:00,2128.58800318142,2.6094741198875,5554.49530620492,75.75,320.75,1.475,0.5,19.95,0.0136376026666869,0.0577460205325389,0.000265550678988293,9.00171793180653e-05,0.00359168545479081
14-Mar-2024 09:00:00,2113.92261248291,2.56511599169488,5422.45669848533,77.5,329,1.425,0.475,31.075,0.0142924147318038,0.0606736057646897,0.000262796012810586,8.7598670936862e-05,0.00573079726181682
14-Mar-2024 10:00:00,2308.7628031916,2.72223999592608,6285.00644395458,65,273,1.15,0.4,52.4,0.0103420737241284,0.0434367096413391,0.000182975150503809,6.36435306100206e-05,0.0083373025099127
14-Mar-2024 11:00:00,2210.96559779072,3.01828158538689,6673.31674973565,54,222.75,1.05,0.35,56.275,0.00809192820079147,0.0333792038282648,0.000157343048348723,5.24476827829077e-05,0.00843283813888037
14-Mar-2024 12:00:00,313.683052567207,2.22337426084718,697.434825141901,41.25,164.5,0.975,0.3,63.275,0.0591453115229903,0.235864333225016,0.00139798009054341,0.000430147720167202,0.0907253233119325
14-Mar-2024 13:00:00,124.038600277418,2.51812442531578,312.344629040546,43.75,142,0.85,0.3,65.975,0.140069640814348,0.454626034185997,0.0027213530215359,0.00096047753701267,0.211225018348036
14-Mar-2024 14:00:00,118.256246230579,2.89119077846741,341.901368598022,30.75,125,0.8,0.2,64.975,0.0899382185163264,0.36560251429401,0.00233985609148166,0.000584964022870416,0.190040186930026
