Date,BLH,WindSpeed,WindDirection,VentilationCoefficient,PM25,PM10,Toluene,Benzene,Ozone,NO,NO2,ExcelWindSpeed,ExcelWindDirection,AdjustedPM25,AdjustedPM10,AdjustedToluene,AdjustedBenzene,AdjustedOzone,AdjustedNO,AdjustedNO2,HourlyAvgWindSpeed,HourlyAvgWindDirection
06-Apr-2024 16:00:00,69.2319401812965,2.33103889057912,-52.0720988859124,161.382345032849,22.75,146.75,0.475,0.1,105.85,2.25,13.625,3.6,66.75,0.14096957133303,0.909331190906471,0.0029433207201402,0.000619646467397936,0.655895785740715,0.0139420455164536,0.0844268311829688,3.6,66.75
06-Apr-2024 17:00:00,61.2707280878235,2.2781870196236,-46.7053346401604,139.586177412567,23.75,132,0.55,0.125,99,2,14.475,3.3,20.5,0.17014578692705,0.945652373657709,0.00394021822357379,0.000895504141721316,0.709239280243282,0.0143280662675411,0.103699379611328,3.3,20.5
06-Apr-2024 18:00:00,61.9411459483263,2.31869710822375,-43.2170206034556,143.622755990449,20.5,144,0.85,0.1,72.95,2.15,20.1,1.925,4.5,0.142735041244879,1.00262663118354,0.00591828219795841,0.00069626849387746,0.507927866283607,0.0149697726183654,0.139949967269369,1.925,4.5
06-Apr-2024 19:00:00,69.4833468789852,2.44911809654553,-46.0210231429278,170.172922249873,24.25,149.75,1.725,0.225,34.55,2.625,34.2,1.175,2,0.142502107147179,0.879987238981035,0.0101367478279952,0.00132218449930373,0.203028775337528,0.0154254858252101,0.200972043894166,1.175,2
06-Apr-2024 20:00:00,71.9136116233085,2.35947519757245,-50.1535422971114,169.678382993055,33.5,174,2.9,0.375,6.025,9.35,55.225,1.15,2,0.197432338811074,1.02546946128737,0.0170911576881229,0.00221006349415382,0.035508353472738,0.0551042497875685,0.325468683905719,1.15,2
06-Apr-2024 21:00:00,65.5446419485302,2.1735609783717,-50.6226531777412,142.46527608067,46.5,206.5,3.45,0.4,8.425,8.2,51.65,1.35,2,0.326395324385358,1.44947601044251,0.0242164272931072,0.00280770171514287,0.0591372173751967,0.0575578851604288,0.362544483967823,1.35,2
06-Apr-2024 22:00:00,51.8848780407811,2.39392812580194,-58.8547981445593,124.20866884563,64.5,239.25,3.45,0.4,11.5,6.5,45.425,1.375,2,0.519287426549613,1.92619405894566,0.0277758390945142,0.00322038714139295,0.0925861303150472,0.0523312910476354,0.365715214744436,1.375,2
06-Apr-2024 23:00:00,45.5159083660023,2.56919869543269,-45.1406758653146,116.939412395367,67.5,236.25,2.95,0.3,10.225,4.975,41.975,1.275,2,0.577221987158491,2.02027695505472,0.0252267386980377,0.00256543105403774,0.0874384417584528,0.0425433983127925,0.358946561644113,1.275,2
07-Apr-2024 00:00:00,43.4208525519307,2.55166807873956,-31.9925400657433,110.795603408419,62.75,239.25,2.825,0.35,5.925,7.95,43.05,1.1,2,0.566358213409323,2.15938171407459,0.0254974016395432,0.00315897011463367,0.0534768512262986,0.0717537497466792,0.388553324099942,1.1,2
07-Apr-2024 01:00:00,42.3314235286134,1.99092647591508,-14.3415840583016,84.2787518662909,64,211,2.6,0.4,7.8,8.1,42.5,0.6,2,0.759384762858575,2.50359664004936,0.0308500059911296,0.00474615476786609,0.0925500179733888,0.0961096340492883,0.504278944085772,0.6,2
